Category,intersection,model,date,forecast,actual_sales
4,14_2,es,2012-07-20,77478.99538,65059.61
2,15_72,es,2012-07-20,24697.45511,27754.55
4,2_16,es,2012-07-20,35710.3625,30715.15
6,19_9,es,2012-07-20,40235.57955,34422.01
1,18_72,es,2012-07-20,34031.10673,38477.75
1,32_90,es,2012-07-20,56991.20371,59384.43
2,22_38,es,2012-07-20,78389.33957,84495.2
5,9_38,es,2012-07-20,78853.30349,64553.09
2,16_72,es,2012-07-20,33139.82047,28398.78
4,10_72,es,2012-07-20,107666.2943,107685.5
1,1_1,es,2012-07-20,17101.28127,16348.06
4,31_46,es,2012-07-20,26627.56968,26142
5,36_95,es,2012-07-20,40568.60926,33898.04
1,10_40,es,2012-07-20,91454.3912,93513.53
6,30_92,es,2012-07-20,51670.08263,50040.11
3,11_46,es,2012-07-20,28953.95647,29151.01
7,41_91,es,2012-07-20,49978.643,54234.29
1,4_9,es,2012-07-20,40472.86434,37566.53
2,2_2,es,2012-07-20,66279.97807,65537.3
6,32_95,es,2012-07-20,89943.34927,89870.4
3,30_95,es,2012-07-20,45379.51568,44791.29
5,26_4,es,2012-07-20,27731.4232,27334.06
7,16_38,es,2012-07-20,57815.28562,56425.48
2,11_95,es,2012-07-20,83246.72383,82448.73
2,22_9,es,2012-07-20,32144.98194,27900.73
2,11_92,es,2012-07-20,79776.91845,81776.54
1,11_74,es,2012-07-20,22754.31804,24206.74
7,11_13,es,2012-07-20,42387.68462,44645.75
6,12_40,es,2012-07-20,47052.6577,45526.06
7,7_40,es,2012-07-20,36754.48249,37555.92
3,41_40,es,2012-07-20,55798.62633,56958.48
6,43_38,es,2012-07-20,55832.4599,49227.25
3,10_23,es,2012-07-20,66519.78838,73756.3
5,20_92,es,2012-07-20,153083.2696,161955.74
2,28_91,es,2012-07-20,52238.65335,49376.51
3,17_4,es,2012-07-20,28553.70401,27530.24
5,18_74,es,2012-07-20,23178.75634,22831.84
2,19_23,es,2012-07-20,29706.43351,24336.53
5,13_4,es,2012-07-20,45486.74754,47610.15
3,13_91,es,2012-07-20,85198.5072,86849.83
4,23_40,es,2012-07-20,59803.77925,63787.25
2,32_92,es,2012-07-20,93246.61502,95450.05
6,6_38,es,2012-07-20,79192.43449,77599.19
1,12_8,es,2012-07-20,42743.70297,41396.05
1,10_16,es,2012-07-20,31024.35933,31605.94
3,14_91,es,2012-07-20,75134.366,71316.52
7,20_91,es,2012-07-20,67925.5331,80108.78
1,27_80,es,2012-07-20,26294.29484,26856.63
2,22_40,es,2012-07-20,53319.13839,55622.12
7,20_9,es,2012-07-20,48072.42028,41350.26
5,14_1,es,2012-07-20,23819.39015,17543.16
4,30_91,es,2012-07-20,32251.55413,31503.83
2,38_38,es,2012-07-20,75626.53681,100618.04
1,13_23,es,2012-07-20,31527.25684,28820.14
1,1_38,es,2012-07-20,71568.24926,68235.73
5,11_7,es,2012-07-20,28084.73138,26573.63
6,10_38,es,2012-07-20,83300.0123,89947.78
2,23_92,es,2012-07-20,63211.30171,66684.41
5,21_72,es,2012-07-20,36179.19066,30422.53
1,20_90,es,2012-07-20,90249.69358,92327.61
6,2_87,es,2012-07-20,24218.58829,21443.18
7,3_72,es,2012-07-20,28168.40967,28090.64
6,4_95,es,2012-07-20,175196.1236,167769.06
4,24_87,es,2012-07-20,27689.12232,30292.77
7,23_22,es,2012-07-20,20310.21772,26097.24
6,37_95,es,2012-07-20,49351.56837,50202.16
3,34_91,es,2012-07-20,36444.57091,37560.66
4,4_8,es,2012-07-20,62038.97153,61588.78
2,16_95,es,2012-07-20,39742.65,38275.43
7,10_34,es,2012-07-20,52302.50049,47075.77
6,44_94,es,2012-07-20,27157.50154,29092.55
3,40_4,es,2012-07-27,27712.24195,26394.12
2,10_5,es,2012-07-27,17394.31965,31065.97
5,23_16,es,2012-07-27,33981.77002,22952.99
4,13_13,es,2012-07-27,44866.80507,47194.42
7,29_40,es,2012-07-27,28076.06582,30130.33
6,23_74,es,2012-07-27,39908.97012,39615.47
6,1_97,es,2012-07-27,32876.4172,31575.8
4,16_40,es,2012-07-27,36397.08006,32997.95
1,40_2,es,2012-07-27,29211.78618,27625.52
6,24_90,es,2012-07-27,70768.19055,67361.67
5,23_72,es,2012-07-27,63810.61916,49604.08
3,31_13,es,2012-07-27,41246.72068,42322.64
4,26_40,es,2012-07-27,37942.12635,37828.54
4,20_7,es,2012-07-27,29786.27199,31374.99
1,19_2,es,2012-07-27,47457.01761,46480.71
4,6_72,es,2012-07-27,72717.62251,67826.29
3,26_92,es,2012-07-27,86611.04311,88557.82
7,2_81,es,2012-07-27,30296.62419,29985.61
2,17_95,es,2012-07-27,64256.48921,58319.02
6,31_2,es,2012-07-27,54318.0854,56348.02
6,4_94,es,2012-07-27,69780.75553,71546.25
2,35_14,es,2012-07-27,15181.82685,22684.98
7,11_93,es,2012-07-27,30351.12145,30634.21
3,6_96,es,2012-07-27,33241.97782,34301
5,45_13,es,2012-07-27,28750.2825,26401.62
3,12_34,es,2012-07-27,28267.36891,21667.5
6,42_38,es,2012-07-27,42613.58293,39296.67
6,4_96,es,2012-07-27,44173.67089,44863.31
3,6_93,es,2012-07-27,40322.88036,41243.57
6,14_2,es,2012-07-27,78955.18239,62854.1
7,15_72,es,2012-07-27,25881.03017,34487.64
2,2_16,es,2012-07-27,30476.23166,29470.21
3,19_9,es,2012-07-27,37796.32148,32082.08
2,18_72,es,2012-07-27,27246.63342,35043.38
6,32_90,es,2012-07-27,55114.21749,57737.91
2,22_38,es,2012-07-27,80435.50802,75279.77
7,9_38,es,2012-07-27,75136.93078,69044.18
1,16_72,es,2012-07-27,30694.83185,32317.96
2,10_72,es,2012-07-27,106595.3257,97065.08
6,1_1,es,2012-07-27,17272.27926,15731.18
6,31_46,es,2012-07-27,25604.5116,26797.24
7,36_95,es,2012-07-27,39407.10271,33907.17
6,10_40,es,2012-07-27,90060.15836,93146.97
2,30_92,es,2012-07-27,51127.92299,48721.53
7,11_46,es,2012-07-27,26693.34745,27084.05
1,41_91,es,2012-07-27,45969.37385,53750.53
6,4_9,es,2012-07-27,41572.00084,40128.06
7,2_2,es,2012-07-27,64716.26398,66605.41
2,32_95,es,2012-07-27,89134.53003,84989.75
2,30_95,es,2012-07-27,44731.30497,44721.99
2,26_4,es,2012-07-27,28402.45676,27994.25
3,16_38,es,2012-07-27,55691.76043,35375.72
6,11_95,es,2012-07-27,80699.16438,78056.9
3,22_9,es,2012-07-27,28353.24789,24565.41
7,11_92,es,2012-07-27,74012.74014,71410.99
5,11_74,es,2012-07-27,20343.05155,20592.23
7,11_13,es,2012-07-27,38738.50021,39459.93
2,12_40,es,2012-07-27,43814.98416,43433.01
7,7_40,es,2012-07-27,37863.31314,37233.54
7,41_40,es,2012-07-27,56151.15582,56417.88
4,43_38,es,2012-07-27,57558.88769,57244.6
7,10_23,es,2012-07-27,64441.04316,77051.24
1,20_92,es,2012-07-27,147058.5133,149301.45
7,28_91,es,2012-07-27,46791.39792,46547.11
6,17_4,es,2012-07-27,26912.50758,26379.25
3,18_74,es,2012-07-27,22406.42131,23481.4
2,19_23,es,2012-07-27,26745.5794,23621.33
3,13_4,es,2012-07-27,46481.54179,44283.78
2,13_91,es,2012-07-27,75874.55793,78806.46
6,23_40,es,2012-07-27,60961.49188,62088.84
6,32_92,es,2012-07-27,93469.73665,91844.58
7,6_38,es,2012-07-27,75009.85423,70042.76
6,12_8,es,2012-07-27,40690.69109,40176.47
5,10_16,es,2012-07-27,29741.93127,32757.19
5,14_91,es,2012-07-27,74570.07152,63428.2
6,20_91,es,2012-07-27,63226.10816,70934.92
4,27_80,es,2012-07-27,24875.29783,25948.51
7,22_40,es,2012-07-27,52846.06255,54301.19
1,20_9,es,2012-07-27,45615.36299,37515.25
5,14_1,es,2012-07-27,23614.96919,17236.55
2,30_91,es,2012-07-27,30569.03374,30449.89
6,38_38,es,2012-07-27,81905.82671,67865.32
2,13_23,es,2012-07-27,31769.77243,29675.1
7,1_38,es,2012-07-27,75526.34073,70457.7
1,11_7,es,2012-07-27,26658.91995,26716.56
3,10_38,es,2012-07-27,96514.07969,84628.97
3,23_92,es,2012-07-27,62277.80109,67613.79
3,21_72,es,2012-07-27,33915.04827,33429.44
5,20_90,es,2012-07-27,87664.75486,88432.6
1,2_87,es,2012-07-27,25813.45779,21132.01
6,3_72,es,2012-07-27,26261.59411,22745.81
7,4_95,es,2012-07-27,163204.566,157244.61
3,24_87,es,2012-07-27,29853.51817,28483.67
2,23_22,es,2012-07-27,23220.31463,24794.63
1,37_95,es,2012-07-27,50382.18137,51051.56
5,34_91,es,2012-07-27,30758.43612,34404.79
2,4_8,es,2012-07-27,59548.0837,59545.08
2,16_95,es,2012-07-27,42016.07911,39958.68
5,10_34,es,2012-07-27,51261.48056,44755.01
2,44_94,es,2012-07-27,26278.86593,28356.35
5,40_4,es,2012-08-03,31637.24431,30442.76
2,10_5,es,2012-08-03,22057.5016,30494.96
4,23_16,es,2012-08-03,29234.03497,24733.72
2,13_13,es,2012-08-03,49687.92753,52797.12
2,29_40,es,2012-08-03,29481.89456,30641.75
7,23_74,es,2012-08-03,46227.71719,46342.41
2,1_97,es,2012-08-03,40327.77531,36222.9
3,16_40,es,2012-08-03,35346.8977,34054.16
5,40_2,es,2012-08-03,32767.38399,30702.74
6,24_90,es,2012-08-03,79282.99864,75179.83
5,23_72,es,2012-08-03,66510.04428,65004.5
7,31_13,es,2012-08-03,44183.49333,43451.32
3,26_40,es,2012-08-03,40352.08681,42319.79
3,20_7,es,2012-08-03,29730.80013,31101.95
5,19_2,es,2012-08-03,53264.43783,50328.07
4,6_72,es,2012-08-03,77669.05923,81135.44
4,26_92,es,2012-08-03,107857.7858,93890.07
6,2_81,es,2012-08-03,33210.69209,31371.76
5,17_95,es,2012-08-03,60585.29243,60320.8
1,31_2,es,2012-08-03,59871.5096,60781.78
3,4_94,es,2012-08-03,72962.96002,73771.86
2,35_14,es,2012-08-03,23423.04948,24872.82
7,11_93,es,2012-08-03,35195.71218,34169.17
4,6_96,es,2012-08-03,34788.29337,33828.42
3,45_13,es,2012-08-03,30287.28369,27638.27
1,12_34,es,2012-08-03,29303.79402,21623.71
3,42_38,es,2012-08-03,47417.985,45442.7
5,4_96,es,2012-08-03,42697.56667,45697.75
1,6_93,es,2012-08-03,44462.29804,45853.41
6,14_2,es,2012-08-03,85383.45007,69175.16
5,15_72,es,2012-08-03,23228.95388,30690.28
7,2_16,es,2012-08-03,32585.87997,30756.74
1,19_9,es,2012-08-03,36148.13262,31076.74
1,18_72,es,2012-08-03,44951.83094,49141.02
5,32_90,es,2012-08-03,57736.33377,61104.33
6,22_38,es,2012-08-03,80611.9821,75185.36
6,9_38,es,2012-08-03,84365.9045,62532.33
7,16_72,es,2012-08-03,34845.47173,33378.63
6,10_72,es,2012-08-03,122966.2432,108755.78
7,1_1,es,2012-08-03,18277.18883,16628.31
1,31_46,es,2012-08-03,25310.42149,28243.27
6,36_95,es,2012-08-03,45813.79323,34964.72
6,10_40,es,2012-08-03,94921.33764,95260.45
1,30_92,es,2012-08-03,52715.76456,51953.2
5,11_46,es,2012-08-03,30058.1489,30745.58
7,41_91,es,2012-08-03,55442.1436,57130.39
7,4_9,es,2012-08-03,40799.66803,35692.75
1,2_2,es,2012-08-03,69921.1204,69431.69
5,32_95,es,2012-08-03,88095.04946,89037.48
4,30_95,es,2012-08-03,45638.52163,45704.65
5,26_4,es,2012-08-03,30028.42737,29829.19
1,16_38,es,2012-08-03,59977.15769,56454.17
2,11_95,es,2012-08-03,89781.91835,83961.77
6,22_9,es,2012-08-03,30379.22259,23279.52
7,11_92,es,2012-08-03,84913.86036,79925.12
7,11_74,es,2012-08-03,24764.7531,25904.93
5,11_13,es,2012-08-03,43422.22284,46078.83
4,12_40,es,2012-08-03,46609.83071,46524.9
6,7_40,es,2012-08-03,35685.57488,36100.86
7,41_40,es,2012-08-03,60515.46488,59830.4
2,43_38,es,2012-08-03,66509.46805,67825.54
5,10_23,es,2012-08-03,77404.55853,83621.76
4,20_92,es,2012-08-03,166873.1792,169471.46
6,28_91,es,2012-08-03,91652.13575,76360.7
5,17_4,es,2012-08-03,27191.29198,25279.95
4,18_74,es,2012-08-03,26264.5044,23291.28
2,19_23,es,2012-08-03,26455.39153,24430.04
3,13_4,es,2012-08-03,50123.74385,48149.1
4,13_91,es,2012-08-03,85476.57827,81787.87
4,23_40,es,2012-08-03,62616.36154,63277.03
3,32_92,es,2012-08-03,101066.3612,96671.73
3,6_38,es,2012-08-03,84390.29758,72409.92
4,12_8,es,2012-08-03,43548.55249,43593.08
3,10_16,es,2012-08-03,28942.51111,34788
4,14_91,es,2012-08-03,97733.5913,75801.55
3,20_91,es,2012-08-03,62300.25594,77190.61
7,27_80,es,2012-08-03,25353.9066,26788.99
4,22_40,es,2012-08-03,56509.64481,58315.04
4,20_9,es,2012-08-03,44480.27208,40561.64
3,14_1,es,2012-08-03,24719.11448,18790.07
4,30_91,es,2012-08-03,31772.38334,30251.58
5,38_38,es,2012-08-03,82029.25119,82322.79
1,13_23,es,2012-08-03,35596.93441,30964.94
5,1_38,es,2012-08-03,93417.70856,85329.19
4,11_7,es,2012-08-03,27987.74473,26048.54
3,10_38,es,2012-08-03,95312.10903,80927.12
7,23_92,es,2012-08-03,67789.64133,77849.03
6,21_72,es,2012-08-03,32201.07376,35949.41
5,20_90,es,2012-08-03,87810.10998,92632.32
1,2_87,es,2012-08-03,31505.35752,29204.26
6,3_72,es,2012-08-03,30740.98156,27011.68
1,4_95,es,2012-08-03,167111.9006,167250.67
1,24_87,es,2012-08-03,29783.43599,35519.97
6,23_22,es,2012-08-03,27201.95997,28843.9
2,37_95,es,2012-08-03,52213.27761,51915.11
6,34_91,es,2012-08-03,36407.81629,36862.11
7,4_8,es,2012-08-03,63116.2798,64940.59
4,16_95,es,2012-08-03,42831.31748,42052.88
2,10_34,es,2012-08-03,52621.42328,47471.06
7,44_94,es,2012-08-03,27625.19032,28121.58
6,40_4,es,2012-08-10,26902.95341,27357.91
1,10_5,es,2012-08-10,15862.90941,32075.35
2,23_16,es,2012-08-10,23452.88097,18930.75
5,13_13,es,2012-08-10,47116.53225,49931.46
2,29_40,es,2012-08-10,28896.47937,32371.2
1,23_74,es,2012-08-10,45020.23545,48650.28
3,1_97,es,2012-08-10,40320.16374,40136.61
5,16_40,es,2012-08-10,32465.3136,34582.97
2,40_2,es,2012-08-10,29637.90329,30086.3
1,24_90,es,2012-08-10,76501.16048,80841.67
7,23_72,es,2012-08-10,64056.8448,65374.19
6,31_13,es,2012-08-10,44880.06301,44322.3
2,26_40,es,2012-08-10,38327.84188,41304.33
6,20_7,es,2012-08-10,28034.24391,32436.3
1,19_2,es,2012-08-10,51376.53947,54230.56
1,6_72,es,2012-08-10,76401.79482,69517.03
2,26_92,es,2012-08-10,92986.96734,111812.56
3,2_81,es,2012-08-10,32570.04158,31641.63
4,17_95,es,2012-08-10,54999.83236,55624.01
1,31_2,es,2012-08-10,58161.79644,60305.2
5,4_94,es,2012-08-10,73019.88945,73428.01
1,35_14,es,2012-08-10,22954.18526,26578.07
1,11_93,es,2012-08-10,35896.27807,34875.22
4,6_96,es,2012-08-10,34974.58914,34912.38
1,45_13,es,2012-08-10,28619.4186,27944.11
3,12_34,es,2012-08-10,28217.44772,26583.14
6,42_38,es,2012-08-10,39799.15478,37479.53
4,4_96,es,2012-08-10,42143.87484,44291.39
4,6_93,es,2012-08-10,41927.26727,45968.07
3,14_2,es,2012-08-10,84231.26978,67396.75
6,15_72,es,2012-08-10,32162.39165,29072.45
7,2_16,es,2012-08-10,28328.85037,24513
3,19_9,es,2012-08-10,33728.36894,33759.67
3,18_72,es,2012-08-10,36971.95327,37071.1
5,32_90,es,2012-08-10,57545.8409,60881.88
7,22_38,es,2012-08-10,88409.69648,65057.05
5,9_38,es,2012-08-10,77560.10532,69297.85
4,16_72,es,2012-08-10,33655.92715,30983.9
2,10_72,es,2012-08-10,129107.5724,105458.18
4,1_1,es,2012-08-10,16678.05973,16119.92
6,31_46,es,2012-08-10,24132.51981,25373
5,36_95,es,2012-08-10,49070.5484,36365.66
4,10_40,es,2012-08-10,93962.09062,98585.78
7,30_92,es,2012-08-10,53870.1676,52924.2
3,11_46,es,2012-08-10,28598.41223,28413.93
6,41_91,es,2012-08-10,52590.98274,57904.97
3,4_9,es,2012-08-10,41361.76773,30970.82
4,2_2,es,2012-08-10,69861.79182,67146.39
7,32_95,es,2012-08-10,90660.68617,89355.08
6,30_95,es,2012-08-10,45474.87487,46228.89
4,26_4,es,2012-08-10,29155.19734,28880
2,16_38,es,2012-08-10,57597.72345,49762.5
5,11_95,es,2012-08-10,92473.61752,82463.39
3,22_9,es,2012-08-10,31966.64339,24358.92
6,11_92,es,2012-08-10,86701.04703,83465.25
3,11_74,es,2012-08-10,26829.28824,25894.35
6,11_13,es,2012-08-10,43194.98474,46623.12
6,12_40,es,2012-08-10,46885.47472,49901.94
2,7_40,es,2012-08-10,34191.05562,38423.42
2,41_40,es,2012-08-10,57257.56223,62548.29
6,43_38,es,2012-08-10,66341.85041,51300.36
3,10_23,es,2012-08-10,76882.39698,69871.07
6,20_92,es,2012-08-10,190148.2029,194032.48
3,28_91,es,2012-08-10,57826.14689,61783.1
3,17_4,es,2012-08-10,24637.95837,23891.11
3,18_74,es,2012-08-10,25776.7369,24440.07
1,19_23,es,2012-08-10,24360.8713,26316.69
3,13_4,es,2012-08-10,47199.17654,46809.31
5,13_91,es,2012-08-10,83686.69293,83126.75
6,23_40,es,2012-08-10,62780.99109,67482.05
7,32_92,es,2012-08-10,102964.4279,102384.53
6,6_38,es,2012-08-10,75945.85711,71996.56
6,12_8,es,2012-08-10,41396.37901,42048.61
2,10_16,es,2012-08-10,28027.96138,36182.11
7,14_91,es,2012-08-10,84223.90867,80567.08
5,20_91,es,2012-08-10,84995.39752,88325.14
4,27_80,es,2012-08-10,24250.09783,25150.95
2,22_40,es,2012-08-10,55428.70121,53902.71
7,20_9,es,2012-08-10,43490.68593,40260.14
7,14_1,es,2012-08-10,23655.60173,18922.36
5,30_91,es,2012-08-10,32811.58746,32635.25
7,38_38,es,2012-08-10,85308.9502,77593.1
3,13_23,es,2012-08-10,32500.6145,30221.75
7,1_38,es,2012-08-10,78024.87766,74483.32
4,11_7,es,2012-08-10,27150.80633,24073.87
5,10_38,es,2012-08-10,104986.8982,79456.11
4,23_92,es,2012-08-10,62833.56584,69209.6
4,21_72,es,2012-08-10,34533.45585,27645.68
5,20_90,es,2012-08-10,104662.3088,100372.02
2,2_87,es,2012-08-10,24941.22722,25037.85
3,3_72,es,2012-08-10,28307.18078,27270.11
2,4_95,es,2012-08-10,177947.1103,166720.93
1,24_87,es,2012-08-10,28969.48013,30414.52
1,23_22,es,2012-08-10,23770.88602,29682.67
6,37_95,es,2012-08-10,52537.93379,50645.6
2,34_91,es,2012-08-10,34864.00923,37963.13
6,4_8,es,2012-08-10,63687.11864,58854.51
5,16_95,es,2012-08-10,37139.32099,38587.52
6,10_34,es,2012-08-10,52995.71708,42482.95
3,44_94,es,2012-08-10,27861.63391,27744.67
3,40_4,es,2012-08-17,26996.28942,27211.16
1,10_5,es,2012-08-17,11740.83567,34128.95
2,23_16,es,2012-08-17,23829.06357,16035.85
4,13_13,es,2012-08-17,49985.38814,54060.29
4,29_40,es,2012-08-17,29316.77309,24084.37
4,23_74,es,2012-08-17,51371.80638,57462.59
2,1_97,es,2012-08-17,37351.03662,38837.77
1,16_40,es,2012-08-17,31513.435,31099.16
4,40_2,es,2012-08-17,29463.55591,30037.9
5,24_90,es,2012-08-17,71793.40399,72928.6
2,23_72,es,2012-08-17,81900.46105,69557.29
1,31_13,es,2012-08-17,46863.20499,45925.71
4,26_40,es,2012-08-17,38773.37765,41958.2
4,20_7,es,2012-08-17,32959.50174,31385.87
7,19_2,es,2012-08-17,53446.03724,53408.13
5,6_72,es,2012-08-17,79497.77768,69159.89
2,26_92,es,2012-08-17,90414.21452,93212.89
2,2_81,es,2012-08-17,32070.80096,31002.52
5,17_95,es,2012-08-17,54545.5114,51634.51
6,31_2,es,2012-08-17,63009.70393,59111.45
2,4_94,es,2012-08-17,69113.0036,72177.95
1,35_14,es,2012-08-17,20747.3784,27349.34
1,11_93,es,2012-08-17,33561.97254,36500.69
3,6_96,es,2012-08-17,31661.7305,31588.91
4,45_13,es,2012-08-17,30147.04065,28507.09
1,12_34,es,2012-08-17,29501.91183,27468.61
3,42_38,es,2012-08-17,43692.07189,39385.51
7,4_96,es,2012-08-17,40839.02689,44590.47
3,6_93,es,2012-08-17,38901.25231,44271.81
6,14_2,es,2012-08-17,84049.35944,70352.09
7,15_72,es,2012-08-17,37123.12668,25359.63
7,2_16,es,2012-08-17,25509.99649,21813.9
5,19_9,es,2012-08-17,43506.79649,42530.25
4,18_72,es,2012-08-17,41307.4978,45870.13
5,32_90,es,2012-08-17,57439.04114,61891.24
5,22_38,es,2012-08-17,79490.55166,69242.43
2,9_38,es,2012-08-17,78137.25222,67012.59
5,16_72,es,2012-08-17,30676.63796,31286.3
2,10_72,es,2012-08-17,158249.0039,118339.36
3,1_1,es,2012-08-17,16932.36222,17330.7
4,31_46,es,2012-08-17,26194.86794,23901.77
5,36_95,es,2012-08-17,45322.26111,38664.89
1,10_40,es,2012-08-17,96475.57488,98694.38
4,30_92,es,2012-08-17,52895.4878,51598.4
3,11_46,es,2012-08-17,29298.17376,28357.57
6,41_91,es,2012-08-17,53165.72965,58966.14
5,4_9,es,2012-08-17,42355.09306,35240.11
3,2_2,es,2012-08-17,69625.56365,68857.79
1,32_95,es,2012-08-17,89463.2264,88907.12
1,30_95,es,2012-08-17,45639.65436,44060.59
5,26_4,es,2012-08-17,28573.7798,28367.55
3,16_38,es,2012-08-17,56870.08146,44249.87
4,11_95,es,2012-08-17,92055.65782,88714.65
7,22_9,es,2012-08-17,31052.52497,24885.86
5,11_92,es,2012-08-17,83349.61431,87453.36
6,11_74,es,2012-08-17,29342.39639,29221.52
1,11_13,es,2012-08-17,45024.91171,47040.1
3,12_40,es,2012-08-17,45639.68927,47329.06
5,7_40,es,2012-08-17,34881.32634,34113.96
7,41_40,es,2012-08-17,63216.94922,65827.99
4,43_38,es,2012-08-17,72378.62886,59189.31
2,10_23,es,2012-08-17,71058.40548,64470.6
2,20_92,es,2012-08-17,159799.9604,178603.53
2,28_91,es,2012-08-17,51108.01438,50773.02
3,17_4,es,2012-08-17,25586.09848,23547.38
3,18_74,es,2012-08-17,29409.1259,27760.78
7,19_23,es,2012-08-17,25584.48954,24082.83
1,13_4,es,2012-08-17,49750.56556,47337.25
3,13_91,es,2012-08-17,86334.68134,90456.81
6,23_40,es,2012-08-17,66583.52447,69016.95
5,32_92,es,2012-08-17,102029.9098,100684.21
7,6_38,es,2012-08-17,64293.17018,71008.9
6,12_8,es,2012-08-17,42440.03938,38200.94
1,10_16,es,2012-08-17,25955.34292,32783.94
5,14_91,es,2012-08-17,86078.98108,71425.91
4,20_91,es,2012-08-17,71740.07065,79869.31
4,27_80,es,2012-08-17,24416.29374,26420.9
6,22_40,es,2012-08-17,56876.35191,58845.43
5,20_9,es,2012-08-17,43311.25297,40098.25
2,14_1,es,2012-08-17,23327.66136,17573.46
7,30_91,es,2012-08-17,32370.99586,31551.7
4,38_38,es,2012-08-17,83916.23256,69756.14
6,13_23,es,2012-08-17,41189.75525,31435.24
1,1_38,es,2012-08-17,70693.33498,85392.47
5,11_7,es,2012-08-17,28386.62658,25040.45
5,10_38,es,2012-08-17,104399.6022,78532.79
2,23_92,es,2012-08-17,64173.55671,69166.46
7,21_72,es,2012-08-17,38217.03744,35456.34
7,20_90,es,2012-08-17,95068.1362,96350.87
4,2_87,es,2012-08-17,42786.27289,25048.39
1,3_72,es,2012-08-17,28303.88031,23506.55
7,4_95,es,2012-08-17,174911.2534,175362.48
7,24_87,es,2012-08-17,27886.77359,30731.63
1,23_22,es,2012-08-17,28460.06149,32339.11
6,37_95,es,2012-08-17,53054.76148,52480.25
6,34_91,es,2012-08-17,38525.8189,38496.38
7,4_8,es,2012-08-17,57784.41751,57167.63
4,16_95,es,2012-08-17,36028.06114,33435.19
3,10_34,es,2012-08-17,50164.20218,38431.52
7,44_94,es,2012-08-17,26265.76738,26800.34
4,40_4,es,2012-08-24,27688.9311,26006.72
2,10_5,es,2012-08-24,11214.48867,50062.19
6,23_16,es,2012-08-24,20583.72923,15580.15
6,13_13,es,2012-08-24,51811.20992,51468.09
1,29_40,es,2012-08-24,29801.65643,34076.22
5,23_74,es,2012-08-24,66236.94628,69494.15
4,1_97,es,2012-08-24,34754.62055,32858.35
2,16_40,es,2012-08-24,32248.51455,30934.73
6,40_2,es,2012-08-24,30470.99309,28019.26
2,24_90,es,2012-08-24,72500.91057,70568.62
3,23_72,es,2012-08-24,92734.3121,79128.7
5,31_13,es,2012-08-24,45685.82907,46350.41
2,26_40,es,2012-08-24,37851.95703,40550.29
5,20_7,es,2012-08-24,34912.907,33210.64
2,19_2,es,2012-08-24,61378.50549,61912.39
6,6_72,es,2012-08-24,72676.90621,71861.75
1,26_92,es,2012-08-24,90908.90982,88145.09
1,2_81,es,2012-08-24,31442.96957,28245.04
7,17_95,es,2012-08-24,54748.91424,52610.65
3,31_2,es,2012-08-24,59407.03573,61036.14
2,4_94,es,2012-08-24,65081.19609,72260.49
3,35_14,es,2012-08-24,19130.28225,23804.88
2,11_93,es,2012-08-24,32289.60582,31137.9
1,6_96,es,2012-08-24,26606.0462,27541.28
3,45_13,es,2012-08-24,29916.92673,30065.65
4,12_34,es,2012-08-24,30443.03092,25972.38
3,42_38,es,2012-08-24,39215.97677,50563.09
5,4_96,es,2012-08-24,41818.14887,42370.63
